 Step       Num walks        Ene     acc_prob
         1          1001       1.6882889454       0.9520000000
         2          1001       1.6882946905       0.9560439560
         3          1001       1.6883030177       0.9630369630
         4          1001       1.6882929655       0.9450549451
         5          1002       1.6883014102       0.9580419580
         6          1002       1.6882996975       0.9560878244
         7          1002       1.6883207066       0.9560878244
         8          1002       1.6883533419       0.9530938124
         9          1002       1.6883636384       0.9381237525
        10          1002       1.6883359346       0.9520958084
        11          1002       1.6883150330       0.9381237525
        12          1002       1.6883306658       0.9481037924
        13          1002       1.6883757829       0.9630738523
        14          1002       1.6883856680       0.9441117764
        15          1003       1.6883295929       0.9510978044
        16          1003       1.6882990355       0.9571286142
        17          1003       1.6883028393       0.9651046859
        18          1004       1.6882953850       0.9670987039
        19          1004       1.6882886055       0.9501992032
        20          1004       1.6882925431       0.9601593625
        21          1005       1.6882927353       0.9601593625
        22          1006       1.6883071118       0.9621890547
        23          1006       1.6883095703       0.9324055666
        24          1007       1.6883125650       0.9562624254
        25          1008       1.6883083032       0.9483614697
        26          1008       1.6883122373       0.9593253968
        27          1009       1.6882941038       0.9553571429
        28          1009       1.6882929480       0.9454905847
        29          1009       1.6883062420       0.9524281467
        30          1010       1.6883290823       0.9633300297
        31          1011       1.6883289911       0.9425742574
        32          1011       1.6883236545       0.9564787339
        33          1013       1.6883075226       0.9515331355
        34          1014       1.6884651781       0.9526159921
        35          1014       1.6882806811       0.9566074951
        36          1014       1.6882503455       0.9497041420
        37          1015       1.6882451596       0.9664694280
        38          1015       1.6882834354       0.9527093596
        39          1016       1.6882426081       0.9586206897
        40          1016       1.6882335795       0.9488188976
        41          1016       1.6882158923       0.9547244094
        42          1017       1.6881269731       0.9458661417
        43          1019       1.6882022266       0.9419862340
        44          1020       1.6882377927       0.9538763494
        45          1020       1.6882326455       0.9470588235
        46          1021       1.6882182210       0.9588235294
        47          1021       1.6882240066       0.9490695397
        48          1021       1.6882344758       0.9608227228
        49          1023       1.6882365290       0.9549461312
        50          1024       1.6882252191       0.9521016618
        51          1024       1.6881951086       0.9609375000
        52          1025       1.6882149022       0.9570312500
        53          1025       1.6881760036       0.9365853659
        54          1027       1.6880926845       0.9609756098
        55          1027       1.6881612279       0.9552093476
        56          1029       1.6881745359       0.9454722493
        57          1030       1.6880815771       0.9504373178
        58          1031       1.6878127727       0.9601941748
        59          1031       1.6880103698       0.9592628516
        60          1031       1.6879473108       0.9592628516
        61          1031       1.6879794613       0.9466537342
        62          1031       1.6875011245       0.9641125121
        63          1031       1.6876914509       0.9592628516
        64          1032       1.6871759193       0.9524733269
        65          1032       1.6844869352       0.9554263566
        66          1033       1.6849422949       0.9631782946
        67          1033       1.6849376661       0.9477250726
        68          1033       1.6866650689       0.9603097773
        69          1033       1.6871102814       0.9467570184
        70          1033       1.6873717281       0.9632139400
        71          1033       1.6873587629       0.9583736689
        72          1034       1.6876602487       0.9515972894
        73          1034       1.6863184751       0.9516441006
        74          1035       1.6877379477       0.9516441006
        75          1036       1.6877364121       0.9536231884
        76          1036       1.6874011608       0.9555984556
        77          1036       1.6876215121       0.9613899614
        78          1036       1.6864604504       0.9681467181
        79          1037       1.6873474565       0.9498069498
        80          1037       1.6875534216       0.9575699132
        81          1037       1.6875277320       0.9402121504
        82          1038       1.6875332976       0.9527483124
        83          1038       1.6878687781       0.9450867052
        84          1038       1.6878849633       0.9576107900
        85          1038       1.6874243970       0.9479768786
        86          1040       1.6865973607       0.9672447013
        87          1040       1.6865881176       0.9461538462
        88          1040       1.6880907461       0.9586538462
        89          1040       1.6883358009       0.9605769231
        90          1040       1.6883030367       0.9432692308
        91          1040       1.6882043597       0.9548076923
        92          1040       1.6883248359       0.9586538462
        93          1040       1.6882668695       0.9653846154
        94          1041       1.6883271950       0.9586538462
        95          1042       1.6882499008       0.9577329491
        96          1042       1.6882432999       0.9568138196
        97          1042       1.6882888695       0.9337811900
        98          1043       1.6883000280       0.9548944338
        99          1043       1.6882761548       0.9558964525
       100          1043       1.6882491766       0.9463087248
       101          1043       1.6882153839       0.9453499521
       102          1043       1.6882455596       0.9549376798
       103          1043       1.6882422717       0.9491850431
       104          1043       1.6882287418       0.9654841802
       105          1039       1.6882436319       0.9549376798
       106          1039       1.6882310585       0.9422521655
       107          1039       1.6882593928       0.9586140520
       108          1039       1.6882744424       0.9470644851
       109          1039       1.6882384151       0.9595765159
       110          1039       1.6882410952       0.9576515881
       111          1039       1.6882165371       0.9393647738
       112          1039       1.6882469264       0.9692011550
       113          1039       1.6882757686       0.9557266603
       114          1039       1.6882920787       0.9461020212
       115          1039       1.6882921481       0.9518768046
       116          1039       1.6882584785       0.9518768046
       117          1039       1.6882610912       0.9653512993
       118          1039       1.6882528075       0.9403272377
       119          1039       1.6882542154       0.9547641963
       120          1039       1.6882197951       0.9461020212
       121          1037       1.6882464257       0.9595765159
       122          1037       1.6881921721       0.9556412729
       123          1037       1.6882321556       0.9479267117
       124          1037       1.6882170868       0.9440694311
       125          1037       1.6881924410       0.9498553520
       126          1037       1.6881708787       0.9334619094
       127          1037       1.6882554199       0.9566055931
       128          1037       1.6882557904       0.9527483124
       129          1037       1.6882312370       0.9488910318
       130          1037       1.6882185572       0.9594985535
       131          1037       1.6882087618       0.9575699132
       132          1037       1.6882211413       0.9623915140
       133          1037       1.6882388025       0.9488910318
       134          1037       1.6882802825       0.9623915140
       135          1037       1.6882627278       0.9575699132
       136          1037       1.6882684723       0.9421407907
       137          1037       1.6882706480       0.9566055931
       138          1037       1.6882466879       0.9421407907
       139          1035       1.6882689502       0.9527483124
       140          1035       1.6882600429       0.9661835749
       141          1035       1.6882441327       0.9449275362
       142          1035       1.6882499032       0.9555555556
       143          1035       1.6882421164       0.9478260870
       144          1035       1.6882313952       0.9632850242
       145          1035       1.6882510922       0.9584541063
       146          1035       1.6882214751       0.9458937198
       147          1035       1.6882266246       0.9516908213
       148          1035       1.6882475954       0.9584541063
       149          1035       1.6882515713       0.9449275362
       150          1035       1.6882350975       0.9449275362
       151          1033       1.6882281711       0.9584541063
       152          1033       1.6882264222       0.9535333979
       153          1031       1.6881717720       0.9515972894
       154          1031       1.6882262313       0.9466537342
       155          1031       1.6882128174       0.9563530553
       156          1031       1.6882452834       0.9534432590
       157          1031       1.6882588936       0.9437439379
       158          1031       1.6882353495       0.9553831232
       159          1031       1.6882455064       0.9427740058
       160          1031       1.6882467976       0.9505334627
       161          1031       1.6882464311       0.9582929195
       162          1031       1.6882328127       0.9582929195
       163          1031       1.6882486690       0.9544131911
       164          1031       1.6882471657       0.9437439379
       165          1031       1.6882275824       0.9573229874
       166          1031       1.6882373640       0.9573229874
       167          1031       1.6882508389       0.9534432590
       168          1031       1.6882540642       0.9641125121
       169          1031       1.6882213982       0.9515033948
       170          1031       1.6882272638       0.9631425800
       171          1031       1.6883244310       0.9544131911
       172          1031       1.6882516900       0.9544131911
       173          1031       1.6882546790       0.9612027158
       174          1031       1.6882416999       0.9621726479
       175          1029       1.6882543298       0.9427740058
       176          1029       1.6882528498       0.9630709427
       177          1029       1.6882631349       0.9514091351
       178          1029       1.6882864536       0.9572400389
       179          1029       1.6882920122       0.9494655005
       180          1029       1.6882993976       0.9533527697
       181          1029       1.6882412443       0.9689018465
       182          1029       1.6882820163       0.9552964043
       183          1029       1.6882826813       0.9591836735
       184          1029       1.6882702865       0.9426627794
       185          1029       1.6882767889       0.9620991254
       186          1029       1.6882846375       0.9572400389
       187          1029       1.6882687510       0.9601554908
       188          1029       1.6882788702       0.9611273081
       189          1029       1.6882765050       0.9630709427
       190          1029       1.6882799585       0.9582118562
       191          1029       1.6882873959       0.9582118562
       192          1029       1.6882939969       0.9446064140
       193          1029       1.6883104298       0.9533527697
       194          1029       1.6882931939       0.9601554908
       195          1029       1.6882978777       0.9514091351
       196          1029       1.6882909197       0.9562682216
       197          1029       1.6883084907       0.9455782313
       198          1029       1.6883136011       0.9387755102
       199          1029       1.6883009941       0.9572400389
       200          1029       1.6882993827       0.9543245870
       201          1029       1.6883246651       0.9455782313
       202          1029       1.6883273432       0.9436345967
       203          1029       1.6882947402       0.9562682216
       204          1029       1.6882980159       0.9601554908
       205          1029       1.6883005683       0.9582118562
       206          1029       1.6882889053       0.9543245870
       207          1029       1.6882700189       0.9533527697
       208          1029       1.6882861746       0.9630709427
       209          1029       1.6882793932       0.9640427600
       210          1029       1.6882691356       0.9533527697
       211          1029       1.6882694086       0.9407191448
       212          1029       1.6882710712       0.9523809524
       213          1029       1.6882507917       0.9475218659
       214          1027       1.6882882065       0.9611273081
       215          1025       1.6882922169       0.9454722493
       216          1025       1.6882944606       0.9551219512
       217          1025       1.6882901339       0.9492682927
       218          1025       1.6883030588       0.9463414634
       219          1025       1.6883093935       0.9570731707
       220          1025       1.6883141742       0.9473170732
       221          1025       1.6883153314       0.9424390244
       222          1025       1.6883024388       0.9668292683
       223          1025       1.6882910460       0.9560975610
       224          1025       1.6882892619       0.9531707317
       225          1025       1.6883423861       0.9551219512
       226          1025       1.6881311535       0.9521951220
       227          1025       1.6883816666       0.9658536585
       228          1025       1.6883213680       0.9531707317
       229          1025       1.6883204426       0.9560975610
       230          1025       1.6883358822       0.9482926829
       231          1025       1.6883237833       0.9512195122
       232          1025       1.6883102518       0.9609756098
       233          1025       1.6883081490       0.9521951220
       234          1025       1.6882958638       0.9453658537
       235          1023       1.6883045745       0.9463414634
       236          1023       1.6883109847       0.9442815249
       237          1023       1.6883130703       0.9423264907
       238          1023       1.6883192028       0.9589442815
       239          1023       1.6883247050       0.9579667644
       240          1023       1.6882991641       0.9530791789
       241          1023       1.6882710292       0.9393939394
       242          1023       1.6883119644       0.9540566960
       243          1023       1.6882887734       0.9648093842
       244          1023       1.6882961383       0.9403714565
       245          1023       1.6882813820       0.9511241447
       246          1023       1.6882958607       0.9452590420
       247          1023       1.6882968095       0.9628543500
       248          1023       1.6883001370       0.9452590420
       249          1023       1.6882892759       0.9560117302
       250          1023       1.6882898475       0.9560117302
       251          1023       1.6883075648       0.9511241447
       252          1023       1.6883255105       0.9452590420
       253          1023       1.6883423917       0.9589442815
       254          1023       1.6883044347       0.9521016618
       255          1023       1.6882804250       0.9608993157
       256          1023       1.6882855359       0.9628543500
       257          1021       1.6882764108       0.9511241447
       258          1021       1.6882677715       0.9549461312
       259          1021       1.6882713129       0.9520078355
       260          1021       1.6882791330       0.9402546523
       261          1021       1.6882698618       0.9412340842
       262          1021       1.6882644084       0.9657198825
       263          1021       1.6882632425       0.9431929481
       264          1021       1.6882744953       0.9578844270
       265          1021       1.6882796794       0.9578844270
       266          1021       1.6882622941       0.9529872674
       267          1021       1.6882517628       0.9569049951
       268          1021       1.6882695477       0.9490695397
       269          1019       1.6883140084       0.9471106758
       270          1019       1.6883160763       0.9558390579
       271          1019       1.6883125381       0.9509322866
       272          1019       1.6882944766       0.9538763494
       273          1019       1.6882538399       0.9489695780
       274          1019       1.6882582114       0.9578017664
       275          1019       1.6882288102       0.9362119725
       276          1019       1.6882931036       0.9440628067
       277          1019       1.6882957496       0.9558390579
       278          1019       1.6882701416       0.9509322866
       279          1019       1.6883009826       0.9440628067
       280          1019       1.6882308884       0.9528949951
       281          1019       1.6882553529       0.9558390579
       282          1019       1.6882575104       0.9548577036
       283          1019       1.6882328608       0.9568204122
       284          1019       1.6882475906       0.9528949951
       285          1019       1.6884832742       0.9568204122
       286          1019       1.6885084284       0.9617271835
       287          1019       1.6884464036       0.9479882237
       288          1019       1.6883914715       0.9558390579
       289          1019       1.6884063504       0.9538763494
       290          1019       1.6884050285       0.9509322866
       291          1019       1.6883767379       0.9460255152
       292          1019       1.6883652119       0.9538763494
       293          1019       1.6883468890       0.9479882237
       294          1019       1.6883215348       0.9460255152
       295          1019       1.6883333839       0.9371933268
       296          1019       1.6883400274       0.9627085378
       297          1019       1.6883322268       0.9587831207
       298          1019       1.6883372123       0.9519136408
       299          1019       1.6883188848       0.9636898921
       300          1019       1.6883146249       0.9538763494
       301          1019       1.6882830759       0.9479882237
       302          1019       1.6882902950       0.9489695780
       303          1019       1.6883197876       0.9499509323
       304          1019       1.6883179994       0.9528949951
       305          1019       1.6883221895       0.9499509323
       306          1019       1.6883423462       0.9538763494
       307          1019       1.6883464053       0.9450441609
       308          1019       1.6883691664       0.9558390579
       309          1019       1.6883648572       0.9519136408
       310          1019       1.6883385312       0.9676153091
       311          1019       1.6883643739       0.9479882237
       312          1019       1.6883687474       0.9440628067
       313          1019       1.6885983731       0.9528949951
       314          1019       1.6883391476       0.9479882237
       315          1019       1.6883291944       0.9548577036
       316          1019       1.6883440046       0.9470068695
       317          1019       1.6883215378       0.9362119725
       318          1019       1.6883283323       0.9578017664
       319          1019       1.6883484309       0.9528949951
       320          1019       1.6883398979       0.9607458292
       321          1019       1.6883421432       0.9489695780
       322          1019       1.6883578413       0.9636898921
       323          1019       1.6883335077       0.9489695780
       324          1019       1.6883360463       0.9430814524
       325          1019       1.6883411735       0.9479882237
       326          1019       1.6883629371       0.9528949951
       327          1019       1.6883653113       0.9538763494
       328          1019       1.6883589092       0.9430814524
       329          1019       1.6883736656       0.9528949951
       330          1019       1.6883848028       0.9528949951
       331          1019       1.6883770422       0.9548577036
       332          1019       1.6883847083       0.9411187439
       333          1019       1.6883692301       0.9401373896
       334          1019       1.6883818677       0.9568204122
       335          1019       1.6883780851       0.9578017664
       336          1019       1.6883591016       0.9548577036
       337          1019       1.6883870219       0.9470068695
       338          1019       1.6883811232       0.9578017664
       339          1019       1.6883801893       0.9597644750
       340          1019       1.6883854195       0.9519136408
       341          1019       1.6883827233       0.9450441609
       342          1019       1.6883547904       0.9430814524
       343          1019       1.6883282525       0.9676153091
       344          1019       1.6883536775       0.9568204122
       345          1019       1.6883400806       0.9489695780
       346          1019       1.6883145385       0.9538763494
       347          1019       1.6883217432       0.9656526006
       348          1019       1.6883408835       0.9538763494
       349          1019       1.6883025719       0.9587831207
       350          1019       1.6883880941       0.9538763494
       351          1019       1.6884259228       0.9617271835
       352          1019       1.6883761848       0.9587831207
       353          1019       1.6883806095       0.9509322866
       354          1019       1.6883845997       0.9528949951
       355          1019       1.6883932903       0.9646712463
       356          1019       1.6883536066       0.9636898921
       357          1019       1.6883746132       0.9499509323
       358          1019       1.6883731810       0.9578017664
       359          1019       1.6883807702       0.9528949951
       360          1019       1.6883722620       0.9460255152
       361          1019       1.6883728963       0.9489695780
       362          1019       1.6883579088       0.9548577036
       363          1019       1.6883597045       0.9470068695
       364          1019       1.6883699666       0.9509322866
       365          1019       1.6883791806       0.9587831207
       366          1019       1.6883679771       0.9519136408
       367          1019       1.6883972952       0.9519136408
       368          1019       1.6883962756       0.9470068695
       369          1019       1.6883804641       0.9509322866
       370          1019       1.6883833865       0.9450441609
       371          1019       1.6884017201       0.9489695780
       372          1019       1.6884027945       0.9587831207
       373          1019       1.6884046651       0.9636898921
       374          1019       1.6884080421       0.9479882237
       375          1019       1.6884119107       0.9568204122
       376          1019       1.6882645883       0.9528949951
       377          1019       1.6882723335       0.9528949951
       378          1019       1.6884327500       0.9538763494
       379          1019       1.6884151032       0.9528949951
       380          1019       1.6884230371       0.9470068695
       381          1019       1.6884202399       0.9548577036
       382          1019       1.6884395929       0.9597644750
       383          1019       1.6884020279       0.9499509323
       384          1019       1.6884155015       0.9450441609
       385          1019       1.6884197235       0.9538763494
       386          1019       1.6884195825       0.9538763494
       387          1019       1.6884315601       0.9421000981
       388          1019       1.6884216997       0.9597644750
       389          1019       1.6885024976       0.9499509323
       390          1019       1.6884986995       0.9509322866
       391          1019       1.6884351848       0.9460255152
       392          1019       1.6884213059       0.9479882237
